Village_ID,Reference Number,Audited?,Audit Status,State,District,Block / Taluk,Gram Panchayat,Village Name,Date of Survey,Estimated Trees,Observed Trees,Harvestable %,Avg Age of Trees,Fruiting %,Plantation Type,Latitude,Longitude,GPS Entry Used,Max Capacity (kg),Sourced So Far (kg),Remaining Capacity (kg)
Karnataka_Tumakuru_Madhugiri_Midigeshi_Medigeshi,fmzjwm5z,No,Approved,Karnataka,Tumakuru,Madhugiri,Midigeshi,Medigeshi,2024-10-10,80,20,80,Between 8 to 40 years,50, Field Bund,13.8158963,77.2035707,Entry 4,240.0,0.0,240.0
Karnataka_Tumakuru_Madhugiri_Puravara_Haralapura,fm8jm2vc,No,Approved,Karnataka,Tumakuru,Madhugiri,Puravara,Haralapura,2024-10-05,100,30,40,Between 8 to 40 years,60,Riverbank,13.6956709,77.3244957,Entry 4,300.0,0.0,300.0
Karnataka_Tumakuru_Madhugiri_Puravara_Sankapura,fm6bmne4,No,Approved,Karnataka,Tumakuru,Madhugiri,Puravara,Sankapura,2024-10-05,100,50,60,Between 8 to 40 years,50,Riverbank,13.6874671,77.3215878,Entry 4,300.0,0.0,300.0
Karnataka_Tumakuru_Madhugiri_Puravara_Taggihalli,fmwurc8x,No,Approved,Karnataka,Tumakuru,Madhugiri,Puravara,Taggihalli,2024-11-11,300,50,80,Between 8 to 40 years,60,Riverbank,13.7099902,76.9350803,Entry 4,900.0,0.0,900.0
Karnataka_Tumakuru_Madhugiri_Rangapura_Avinamadu,fmu8risg,No,Approved,Karnataka,Tumakuru,Madhugiri,Rangapura,Avinamadu,2024-11-23,500,80,80,Between 8 to 40 years,50,Riverbank,13.6590662,77.0560017,Entry 4,1500.0,0.0,1500.0
Karnataka_Tumakuru_Madhugiri_Rangapura_Borekunte,fmy7xwuk,No,Approved,Karnataka,Tumakuru,Madhugiri,Rangapura,Borekunte,2024-11-23,2000,300,80,Below 8 years,50,Avenue,13.6248363,77.0495704,Entry 4,6000.0,0.0,6000.0
Karnataka_Tumakuru_Madhugiri_Rangapura_Gidadagalahalli,fmtt56s3,No,Approved,Karnataka,Tumakuru,Madhugiri,Rangapura,Gidadagalahalli,2024-11-23,1000,150,80,Between 8 to 40 years,50, Field Bund,13.5877035,77.0487083,Entry 4,3000.0,0.0,3000.0
Karnataka_Tumakuru_Madhugiri_Rangapura_Kunnahalli,fmd0ek5d,No,Approved,Karnataka,Tumakuru,Madhugiri,Rangapura,Kunnahalli,2024-11-10,800,100,80,Between 8 to 40 years,60,Riverbank,13.696448,77.0229827,Entry 4,2400.0,0.0,2400.0
Karnataka_Tumakuru_Madhugiri_Rangapura_Kurihalli,fmhpko5g,No,Approved,Karnataka,Tumakuru,Madhugiri,Rangapura,Kurihalli,2024-11-05,500,80,80,Between 8 to 40 years,60,Riverbank,13.67075,77.0462007,Entry 4,1500.0,0.0,1500.0
Karnataka_Tumakuru_Madhugiri_Rangapura_Rangapura,fmd1ig63,No,Approved,Karnataka,Tumakuru,Madhugiri,Rangapura,Rangapura,2024-11-21,600,80,60,Between 8 to 40 years,60, Field Bund,13.643044,76.9916369,Entry 4,1800.0,0.0,1800.0
Karnataka_Tumakuru_Madhugiri_Rantavalalu_Chambenahalli,fmicoumj,Yes,Audit Approved,Karnataka,Tumakuru,Madhugiri,Rantavalalu,Chambenahalli,2024-09-26,1200,300,80,Between 8 to 40 years,60, Field Bund,13.7428719,77.0842922,Entry 4,3600.0,0.0,3600.0
Karnataka_Tumakuru_Madhugiri_Rantavalalu_Kodiramapura,fmmid3ed,Yes,Audit Approved,Karnataka,Tumakuru,Madhugiri,Rantavalalu,Kodiramapura,2024-09-26,1000,200,50,Below 8 years,50,Block Plantation,13.74555,77.1075073,Entry 4,3000.0,0.0,3000.0
Karnataka_Tumakuru_Madhugiri_Rantavalalu_Mayagondanahalli,fmo8bcte,No,Approved,Karnataka,Tumakuru,Madhugiri,Rantavalalu,Mayagondanahalli,2024-09-26,1800,200,60,Between 8 to 40 years,50,Riverbank,13.7377232,77.115805,Entry 1,5400.0,0.0,5400.0
Karnataka_Tumakuru_Madhugiri_Rantavalalu_Pulamaghatta,fm15zf2i,Yes,Audit Approved,Karnataka,Tumakuru,Madhugiri,Rantavalalu,Pulamaghatta,2024-09-26,500,100,80,Between 8 to 40 years,60,Riverbank,13.7530834,77.0990522,Entry 4,1500.0,0.0,1500.0
Karnataka_Tumakuru_Madhugiri_Rantavalalu_Rantavalalu,fmc1vts7,No,Approved,Karnataka,Tumakuru,Madhugiri,Rantavalalu,Rantavalalu,2024-09-26,200,50,80,Between 8 to 40 years,60, Field Bund,13.7532793,77.1050325,Entry 4,600.0,0.0,600.0
Karnataka_Tumakuru_Madhugiri_Reddyhalli_Kasapura,fmfhue2p,No,Approved,Karnataka,Tumakuru,Madhugiri,Reddyhalli,Kasapura,2024-10-10,400,50,50,Between 8 to 40 years,50,Riverbank,13.8383868,77.1964313,Entry 4,1200.0,0.0,1200.0
Karnataka_Tumakuru_Madhugiri_Reddyhalli_R.Gollahalli,fml417b7,No,Approved,Karnataka,Tumakuru,Madhugiri,Reddyhalli,R.Gollahalli,2024-10-10,800,150,60,Between 8 to 40 years,60,Riverbank,13.850538,77.1611166,Entry 4,2400.0,0.0,2400.0
Karnataka_Tumakuru_Madhugiri_Reddyhalli_Sattigenahalli,fmzuhfod,No,Approved,Karnataka,Tumakuru,Madhugiri,Reddyhalli,Sattigenahalli,2024-10-10,300,50,60,Between 8 to 40 years,60,Riverbank,13.8505697,77.1802485,Entry 4,900.0,0.0,900.0
Karnataka_Tumakuru_Madhugiri_Sajjehossahalli_Basavanahalli,fmoszm95,Yes,Audit Approved,Karnataka,Tumakuru,Madhugiri,Sajjehossahalli,Basavanahalli,2024-09-03,600,200,90,Between 8 to 40 years,70, Field Bund,13.6870794,77.2031044,Entry 4,1800.0,0.0,1800.0
Karnataka_Tumakuru_Madhugiri_Sajjehossahalli_Basmangi_Kaval,fmdezens,No,Approved,Karnataka,Tumakuru,Madhugiri,Sajjehossahalli,Basmangi Kaval,2024-11-06,1500,100,80,Between 8 to 40 years,60,Riverbank,13.7667273,77.0387462,Entry 4,4500.0,0.0,4500.0
Karnataka_Tumakuru_Madhugiri_Sajjehossahalli_Karpenhalli,fmk8ugwv,Yes,Audit Approved,Karnataka,Tumakuru,Madhugiri,Sajjehossahalli,Karpenhalli,2024-11-06,1500,300,60,Between 8 to 40 years,50,Riverbank,13.7663368,77.0444205,Entry 4,4500.0,0.0,4500.0
Karnataka_Tumakuru_Madhugiri_Sajjehossahalli_Kittagali,fmgt650h,Yes,Audit Approved,Karnataka,Tumakuru,Madhugiri,Sajjehossahalli,Kittagali,2024-11-06,1500,500,80,Between 8 to 40 years,40,Avenue,13.7384759,77.0487336,Entry 4,4500.0,0.0,4500.0
Karnataka_Tumakuru_Madhugiri_Sajjehossahalli_Sajje_Hosahalli,fm10rh3w,Yes,Audit Approved,Karnataka,Tumakuru,Madhugiri,Sajjehossahalli,Sajje Hosahalli,2024-11-03,800,150,80,Between 8 to 40 years,60,Riverbank,13.732956,77.0618271,Entry 4,2400.0,0.0,2400.0
Karnataka_Tumakuru_Madhugiri_Sajjehossahalli_Singiravathanahalli,fmj94y1b,Yes,Audit Approved,Karnataka,Tumakuru,Madhugiri,Sajjehossahalli,Singiravathanahalli,2024-11-06,1500,300,50,Between 8 to 40 years,60,Riverbank,13.7541257,77.0500774,Entry 4,4500.0,0.0,4500.0
Karnataka_Tumakuru_Madhugiri_Siddapura_Chikkanahalli,fm073tj9,No,Approved,Karnataka,Tumakuru,Madhugiri,Siddapura,Chikkanahalli,2024-09-05,350,100,80,Between 8 to 40 years,70,Riverbank,13.7071873,77.2002702,Entry 4,1050.0,0.0,1050.0
Karnataka_Tumakuru_Madhugiri_Siddapura_Giddenahalli,fmml6wj2,No,Approved,Karnataka,Tumakuru,Madhugiri,Siddapura,Giddenahalli,2024-09-05,300,50,70,Between 8 to 40 years,70,Riverbank,13.6836861,77.1883793,Entry 4,900.0,0.0,900.0
Karnataka_Tumakuru_Madhugiri_Siddapura_Jadegondnahalli,fmctg3m2,Yes,Audit Approved,Karnataka,Tumakuru,Madhugiri,Siddapura,Jadegondnahalli,2024-09-03,600,100,80,Between 8 to 40 years,70, Field Bund,13.6983854,77.2058048,Entry 4,1800.0,0.0,1800.0
Karnataka_Tumakuru_Madhugiri_Siddapura_Marithimmanahalli,fm96tnlz,No,Approved,Karnataka,Tumakuru,Madhugiri,Siddapura,Marithimmanahalli,2024-09-05,500,80,80,Between 8 to 40 years,80, Field Bund,13.6769433,77.1940413,Entry 4,1500.0,0.0,1500.0
Karnataka_Tumakuru_Madhugiri_Siddapura_Midatarahalli,fmyd1f21,No,Approved,Karnataka,Tumakuru,Madhugiri,Siddapura,Midatarahalli,2024-09-05,500,80,80,Between 8 to 40 years,60, Field Bund,13.6966117,77.1796916,Entry 4,1500.0,0.0,1500.0
Karnataka_Tumakuru_Madhugiri_Siddapura_Siddapura,fme89lv7,No,Approved,Karnataka,Tumakuru,Madhugiri,Siddapura,Siddapura,2024-09-05,400,70,70,Between 8 to 40 years,60,Riverbank,13.6682521,77.2007218,Entry 4,1200.0,0.0,1200.0
Karnataka_Tumakuru_Madhugiri_Singanahalli_Adavinagenahalli,fm0wrqyr,No,Approved,Karnataka,Tumakuru,Madhugiri,Singanahalli,Adavinagenahalli,2024-10-07,300,100,80,Between 8 to 40 years,60, Field Bund,13.7694038,77.3481707,Entry 4,900.0,0.0,900.0
Karnataka_Tumakuru_Madhugiri_Singanahalli_Mydanahalli,fm5g8jt,No,Approved,Karnataka,Tumakuru,Madhugiri,Singanahalli,Mydanahalli,2024-10-09,50,15,80,Between 8 to 40 years,60, Field Bund,13.7345802,77.3497138,Entry 4,150.0,0.0,150.0
Karnataka_Tumakuru_Madhugiri_Singanahalli_Singanahalli,fm7txf6s,No,Approved,Karnataka,Tumakuru,Madhugiri,Singanahalli,Singanahalli,2024-10-07,50,15,80,Between 8 to 40 years,60, Field Bund,13.7549868,77.3880709,Entry 4,150.0,0.0,150.0
Karnataka_Tumakuru_Madhugiri_Unknown_GD._Palya_Doddanahatti,fm6oqab,No,Approved,Karnataka,Tumakuru,Madhugiri,Unknown,GD. Palya Doddanahatti,2024-10-10,300,60,60,Between 8 to 40 years,50,Riverbank,13.8499288,77.1434783,Entry 4,900.0,0.0,900.0
Karnataka_Tumakuru_Madhugiri_Unknown_Madhugiri,fmv2enk9,Yes,Audit Approved,Karnataka,Tumakuru,Madhugiri,Unknown,Madhugiri,2024-09-26,800,200,80,Between 8 to 40 years,60, Field Bund,13.7377405,77.1157718,Entry 4,2400.0,0.0,2400.0
Karnataka_Tumakuru_Madhugiri_Unknown_Thigallarahalli,fmstc7zl,No,Approved,Karnataka,Tumakuru,Madhugiri,Unknown,Thigallarahalli,2024-10-09,50,20,80,Between 8 to 40 years,50, Field Bund,13.7032519,77.3478214,Entry 4,150.0,0.0,150.0
Karnataka_Tumakuru_Madhugiri_Unknown_This__is_Shibinayinapalya,fmv729dm,No,Approved,Karnataka,Tumakuru,Madhugiri,Unknown,This  is Shibinayinapalya,2024-09-28,400,60,80,Between 8 to 40 years,60,Riverbank,13.6127851,77.0916138,Entry 4,1200.0,0.0,1200.0
Karnataka_Tumakuru_Madhugiri_Unknown_This__is_Srirampua,fml4s79c,No,Approved,Karnataka,Tumakuru,Madhugiri,Unknown,This  is Srirampua,2024-10-05,100,30,80,Between 8 to 40 years,50, Field Bund,13.7057674,77.301286,Entry 4,300.0,0.0,300.0
Karnataka_Tumakuru_Madhugiri_Unknown_This_is_Angadi_Mallenahalli,fm2ttuap,No,Approved,Karnataka,Tumakuru,Madhugiri,Unknown,This is Angadi Mallenahalli,2024-09-28,300,50,80,Between 8 to 40 years,60, Field Bund,13.6127584,77.0916064,Entry 4,900.0,0.0,900.0
Karnataka_Tumakuru_Madhugiri_Unknown_This_is_Ballehalli,fm0dkxdf,No,Approved,Karnataka,Tumakuru,Madhugiri,Unknown,This is Ballehalli,2024-11-05,600,80,80,Between 8 to 40 years,60,Riverbank,13.6886519,77.0624292,Entry 4,1800.0,0.0,1800.0
Karnataka_Tumakuru_Madhugiri_Unknown_This_is_Chinnagiripalya,fm4ch0g7,No,Approved,Karnataka,Tumakuru,Madhugiri,Unknown,This is Chinnagiripalya,2024-10-05,50,15,80,Between 8 to 40 years,60, Field Bund,13.6218331,77.3490484,Entry 4,150.0,0.0,150.0
Karnataka_Tumakuru_Madhugiri_Unknown_This_is_Dandipura,fmyzxxtr,No,Approved,Karnataka,Tumakuru,Madhugiri,Unknown,This is Dandipura,2024-09-30,300,50,80,Between 8 to 40 years,60,Riverbank,13.7135652,77.3996252,Entry 4,900.0,0.0,900.0
Karnataka_Tumakuru_Madhugiri_Unknown_This_is_Gudiroppa,fmu9uoh2,No,Approved,Karnataka,Tumakuru,Madhugiri,Unknown,This is Gudiroppa,2024-10-12,400,50,60,Between 8 to 40 years,50,Riverbank,13.6298659,77.1937074,Entry 4,1200.0,0.0,1200.0
Karnataka_Tumakuru_Madhugiri_Unknown_This_is_Gudiroppa_Colony,fmsleix8,No,Approved,Karnataka,Tumakuru,Madhugiri,Unknown,This is Gudiroppa Colony,2024-10-12,300,80,60,Between 8 to 40 years,50,Forest,13.6303517,77.194826,Entry 4,900.0,0.0,900.0
Karnataka_Tumakuru_Madhugiri_Unknown_This_is_H._Gollarahatti,fm5teu65,No,Approved,Karnataka,Tumakuru,Madhugiri,Unknown,This is H. Gollarahatti,2024-10-10,100,30,80,Between 8 to 40 years,50, Field Bund,13.7785715,77.1922379,Entry 4,300.0,0.0,300.0
Karnataka_Tumakuru_Madhugiri_Unknown_This_is_Hanumantharayanapalya,fmkjx5tx,No,Approved,Karnataka,Tumakuru,Madhugiri,Unknown,This is Hanumantharayanapalya,2024-09-28,500,100,80,Between 8 to 40 years,60,Riverbank,13.5941618,77.0794119,Entry 4,1500.0,0.0,1500.0
Karnataka_Tumakuru_Madhugiri_Unknown_This_is_Havekatte,fmwvjqvw,No,Approved,Karnataka,Tumakuru,Madhugiri,Unknown,This is Havekatte,2024-10-12,500,100,60,Between 8 to 40 years,60,Riverbank,13.6443497,77.1894573,Entry 4,1500.0,0.0,1500.0
Karnataka_Tumakuru_Madhugiri_Unknown_This_is_Hunasemaradahatti,fm9w63gu,No,Approved,Karnataka,Tumakuru,Madhugiri,Unknown,This is Hunasemaradahatti,2024-10-18,800,200,80,Between 8 to 40 years,60,Riverbank,13.6170121,77.2268932,Entry 4,2400.0,0.0,2400.0
Karnataka_Tumakuru_Madhugiri_Unknown_This_is_Kurkenahalli,fm4p9w3y,No,Approved,Karnataka,Tumakuru,Madhugiri,Unknown,This is Kurkenahalli,2024-10-07,80,20,80,Between 8 to 40 years,60, Field Bund,13.7463474,77.3846229,Entry 4,240.0,0.0,240.0
Karnataka_Tumakuru_Madhugiri_Unknown_This_is_Marebellu,fmxi3tme,No,Approved,Karnataka,Tumakuru,Madhugiri,Unknown,This is Marebellu,2024-10-12,800,200,70,Between 8 to 40 years,60,Forest,13.6204769,77.1920812,Entry 4,2400.0,0.0,2400.0
Karnataka_Tumakuru_Madhugiri_Unknown_This_is_Maripalya,fmwi1w9m,No,Approved,Karnataka,Tumakuru,Madhugiri,Unknown,This is Maripalya,2024-11-10,1000,100,60,Between 8 to 40 years,50,Riverbank,13.6959168,77.0238604,Entry 4,3000.0,0.0,3000.0
Karnataka_Tumakuru_Madhugiri_Unknown_This_is_Muthurayanahalli,fmlyokcx,No,Approved,Karnataka,Tumakuru,Madhugiri,Unknown,This is Muthurayanahalli,2024-10-07,100,40,80,Between 8 to 40 years,60, Field Bund,13.7705435,77.36691,Entry 4,300.0,0.0,300.0
Karnataka_Tumakuru_Madhugiri_Unknown_This_is_Narasapura,fmih55hc,No,Approved,Karnataka,Tumakuru,Madhugiri,Unknown,This is Narasapura,2024-10-05,50,20,80,Between 8 to 40 years,60, Field Bund,13.6926785,77.2822764,Entry 4,150.0,0.0,150.0
Karnataka_Tumakuru_Madhugiri_Unknown_This_is_Palydahalli,fm28axv4,No,Approved,Karnataka,Tumakuru,Madhugiri,Unknown,This is Palydahalli,2024-10-07,80,20,80,Between 8 to 40 years,60, Field Bund,13.6661143,77.2424066,Entry 4,240.0,0.0,240.0
Karnataka_Tumakuru_Madhugiri_Unknown_This_is_Reddyhalli_Gollarahatti,fmomc5ys,No,Approved,Karnataka,Tumakuru,Madhugiri,Unknown,This is Reddyhalli Gollarahatti,2024-10-10,300,50,80,Between 8 to 40 years,60, Field Bund,13.8441291,77.1628278,Entry 4,900.0,0.0,900.0
Karnataka_Tumakuru_Madhugiri_Unknown_This_is_Shiva_Nagara,fmv81dk9,No,Approved,Karnataka,Tumakuru,Madhugiri,Unknown,This is Shiva Nagara,2024-11-05,500,100,80,Between 8 to 40 years,60, Field Bund,13.6854115,77.0630129,Entry 4,1500.0,0.0,1500.0
Karnataka_Tumakuru_Madhugiri_Unknown_This_is_Sogenalli_Gollarahatti,fmdeno85,No,Approved,Karnataka,Tumakuru,Madhugiri,Unknown,This is Sogenalli Gollarahatti,2024-10-07,200,50,80,Between 8 to 40 years,70, Field Bund,13.6655024,77.2532486,Entry 4,600.0,0.0,600.0
Karnataka_Tumakuru_Madhugiri_Unknown_This_is_Thipapura_Thanda,fmq9h7rw,No,Approved,Karnataka,Tumakuru,Madhugiri,Unknown,This is Thipapura Thanda,2024-10-07,60,20,80,Between 8 to 40 years,60, Field Bund,13.7802768,77.317701,Entry 4,180.0,0.0,180.0
Karnataka_Tumakuru_Madhugiri_Unknown_This_is_Upparapalya,fmufbm3y,No,Approved,Karnataka,Tumakuru,Madhugiri,Unknown,This is Upparapalya,2024-10-05,50,20,60,Below 8 years,50,Avenue,13.698453,77.2861579,Entry 4,150.0,0.0,150.0
Karnataka_Tumakuru_Pavagada_Achamanahalli_Achammanahalli,fm45pse7,Yes,Audit Approved,Karnataka,Tumakuru,Pavagada,Achamanahalli,Achammanahalli,2024-12-07,500,100,80,Between 8 to 40 years,60, Field Bund,14.1227976,77.2504804,Entry 4,1500.0,0.0,1500.0
Karnataka_Tumakuru_Pavagada_Arasikere_Arasikere,fmvi6thy,No,Approved,Karnataka,Tumakuru,Pavagada,Arasikere,Arasikere,2024-12-16,800,100,80,Between 8 to 40 years,60,Riverbank,14.0848942,77.0323361,Entry 4,2400.0,0.0,2400.0
Karnataka_Tumakuru_Pavagada_Arasikere_Jangamarahalli,fm7fcv22,Yes,Audit Approved,Karnataka,Tumakuru,Pavagada,Arasikere,Jangamarahalli,2024-12-16,1500,160,80,Between 8 to 40 years,60, Field Bund,14.0975956,77.0781794,Entry 4,4500.0,0.0,4500.0
Karnataka_Tumakuru_Pavagada_Arasikere_Marur,fmb9g6uy,Yes,Audit Approved,Karnataka,Tumakuru,Pavagada,Arasikere,Marur,2024-12-16,1500,400,80,Between 8 to 40 years,60, Field Bund,14.0837923,77.0681985,Entry 4,4500.0,0.0,4500.0
Karnataka_Tumakuru_Pavagada_Arasikere_Thumakunte,fmnbne1k,No,Approved,Karnataka,Tumakuru,Pavagada,Arasikere,Thumakunte,2024-12-16,500,80,80,Between 8 to 40 years,60,Riverbank,14.0813665,77.0521185,Entry 4,1500.0,0.0,1500.0
Karnataka_Tumakuru_Pavagada_Byadanoor_Byadanur,fmpyo1q6,No,Approved,Karnataka,Tumakuru,Pavagada,Byadanoor,Byadanur,2024-12-07,200,80,80,Below 8 years,60,Block Plantation,14.0762243,77.2187547,Entry 4,600.0,0.0,600.0
Karnataka_Tumakuru_Pavagada_Byadanoor_Kotabande,fmjdw6fv,Yes,Audit Approved,Karnataka,Tumakuru,Pavagada,Byadanoor,Kotabande,2024-12-07,1000,200,80,Between 8 to 40 years,60,Riverbank,14.0641776,77.2361564,Entry 4,3000.0,0.0,3000.0
Karnataka_Tumakuru_Pavagada_C.K.Pura_Chennakeshavapura,fm61a64i,No,Approved,Karnataka,Tumakuru,Pavagada,C.K.Pura,Chennakeshavapura,2024-12-18,1000,150,80,Between 8 to 40 years,60, Field Bund,14.0540976,77.1777864,Entry 4,3000.0,0.0,3000.0
Karnataka_Tumakuru_Pavagada_C.K.Pura_Thimmalanaikanakote,fm4of1wg,No,Approved,Karnataka,Tumakuru,Pavagada,C.K.Pura,Thimmalanaikanakote,2024-12-18,500,60,80,Between 8 to 40 years,60,Riverbank,14.0552387,77.1695794,Entry 4,1500.0,0.0,1500.0
Karnataka_Tumakuru_Pavagada_Gujjanadu_Davadabetta,fm7winqc,No,Approved,Karnataka,Tumakuru,Pavagada,Gujjanadu,Davadabetta,2024-12-18,800,100,80,Between 8 to 40 years,60, Field Bund,14.0758777,77.1789796,Entry 4,2400.0,0.0,2400.0
Karnataka_Tumakuru_Pavagada_Gujjanadu_Gujjanadu,fmvecsuj,No,Approved,Karnataka,Tumakuru,Pavagada,Gujjanadu,Gujjanadu,2024-12-18,800,100,80,Between 8 to 40 years,60, Field Bund,14.0771139,77.181771,Entry 4,2400.0,0.0,2400.0
Karnataka_Tumakuru_Pavagada_Gujjanadu_Konanakurike,fm5o1zr7,No,Approved,Karnataka,Tumakuru,Pavagada,Gujjanadu,Konanakurike,2024-12-07,800,100,60,Between 8 to 40 years,50,Riverbank,14.0943838,77.1820323,Entry 4,2400.0,0.0,2400.0
Karnataka_Tumakuru_Pavagada_K.T.Halli_Devalakere,fmh1ytwx,No,Approved,Karnataka,Tumakuru,Pavagada,K.T.Halli,Devalakere,2024-12-07,800,100,80,Between 8 to 40 years,60, Field Bund,14.1113181,77.1497813,Entry 4,2400.0,0.0,2400.0
Karnataka_Tumakuru_Pavagada_K.T.Halli_Kondethimmanahalli,fmz7i5de,No,Approved,Karnataka,Tumakuru,Pavagada,K.T.Halli,Kondethimmanahalli,2024-12-07,1000,150,70,Between 8 to 40 years,50, Field Bund,14.1121456,77.1272675,Entry 4,3000.0,0.0,3000.0
Karnataka_Tumakuru_Pavagada_K.T.Halli_Mugadalbetta,fm8i07ru,No,Approved,Karnataka,Tumakuru,Pavagada,K.T.Halli,Mugadalbetta,2024-12-07,1000,150,80,Between 8 to 40 years,60, Field Bund,14.1039444,77.1777914,Entry 4,3000.0,0.0,3000.0
Karnataka_Tumakuru_Pavagada_Kannameedi_Kannamedi,fmoogp3o,No,Approved,Karnataka,Tumakuru,Pavagada,Kannameedi,Kannamedi,2024-12-07,1500,200,80,Between 8 to 40 years,60,Riverbank,14.0372972,77.2174607,Entry 4,4500.0,0.0,4500.0
Karnataka_Tumakuru_Pavagada_Kannameedi_Kilarlahalli,fm4dra81,No,Approved,Karnataka,Tumakuru,Pavagada,Kannameedi,Kilarlahalli,2024-12-18,800,100,80,Between 8 to 40 years,60,Riverbank,14.0586423,77.1960753,Entry 4,2400.0,0.0,2400.0
Karnataka_Tumakuru_Pavagada_Kannameedi_Krishnagiri,fmfs94zv,No,Approved,Karnataka,Tumakuru,Pavagada,Kannameedi,Krishnagiri,2024-12-07,1000,150,80,Between 8 to 40 years,60,Riverbank,14.0303942,77.2284913,Entry 4,3000.0,0.0,3000.0
Karnataka_Tumakuru_Pavagada_Kannameedi_Veeralagondi,fmyllggm,Yes,Audit Approved,Karnataka,Tumakuru,Pavagada,Kannameedi,Veeralagondi,2024-12-07,1000,200,80,Between 8 to 40 years,60,Riverbank,14.0633209,77.2361704,Entry 4,3000.0,0.0,3000.0
Karnataka_Tumakuru_Pavagada_Kodamadagu_Jajurayanahalli,fmmknnyg,No,Approved,Karnataka,Tumakuru,Pavagada,Kodamadagu,Jajurayanahalli,2024-12-04,500,100,80,Between 8 to 40 years,60, Field Bund,14.0569898,77.3170798,Entry 4,1500.0,0.0,1500.0
Karnataka_Tumakuru_Pavagada_Kodamadagu_Kadamalakunte,fmr0tvz8,No,Approved,Karnataka,Tumakuru,Pavagada,Kodamadagu,Kadamalakunte,2024-12-09,300,80,60,Below 8 years,60,Block Plantation,14.1116056,77.3165483,Entry 4,900.0,0.0,900.0
Karnataka_Tumakuru_Pavagada_Kodamadagu_Kodamadagu,fmpb1ljp,No,Approved,Karnataka,Tumakuru,Pavagada,Kodamadagu,Kodamadagu,2024-12-09,300,60,80,Between 8 to 40 years,60, Field Bund,14.1124873,77.3193751,Entry 4,900.0,0.0,900.0
Karnataka_Tumakuru_Pavagada_Kodamadagu_Sunkarlakunte,fmdlvfr4,No,Approved,Karnataka,Tumakuru,Pavagada,Kodamadagu,Sunkarlakunte,2024-12-09,200,50,70,Between 8 to 40 years,50, Field Bund,14.0916673,77.3557471,Entry 4,600.0,0.0,600.0
Karnataka_Tumakuru_Pavagada_Kotagudda_Kadapalakere,fmxgggfi,No,Approved,Karnataka,Tumakuru,Pavagada,Kotagudda,Kadapalakere,2024-12-07,300,50,80,Between 8 to 40 years,60, Field Bund,14.1337662,77.233975,Entry 4,900.0,0.0,900.0
Karnataka_Tumakuru_Pavagada_Kotagudda_Kotagudda,fm6ff73a,Yes,Audit Approved,Karnataka,Tumakuru,Pavagada,Kotagudda,Kotagudda,2024-12-07,1500,400,80,Between 8 to 40 years,60, Field Bund,14.1410623,77.19513,Entry 4,4500.0,0.0,4500.0
Karnataka_Tumakuru_Pavagada_Kotagudda_Shilapura,fma99pc9,Yes,Audit Approved,Karnataka,Tumakuru,Pavagada,Kotagudda,Shilapura,2024-12-13,600,100,80,Between 8 to 40 years,60, Field Bund,14.1501197,77.1635021,Entry 4,1800.0,0.0,1800.0
Karnataka_Tumakuru_Pavagada_Mangasavada_Madde,fmowlsq6,No,Approved,Karnataka,Tumakuru,Pavagada,Mangasavada,Madde,2024-12-18,600,100,80,Between 8 to 40 years,60, Field Bund,14.058444,77.0803353,Entry 4,1800.0,0.0,1800.0
Karnataka_Tumakuru_Pavagada_Mangasavada_Mangalavada,fmgegwuh,No,Approved,Karnataka,Tumakuru,Pavagada,Mangasavada,Mangalavada,2024-12-18,600,100,80,Between 8 to 40 years,60, Field Bund,14.0847387,77.0698154,Entry 4,1800.0,0.0,1800.0
Karnataka_Tumakuru_Pavagada_Nagalamadike_Srirangapura,fm12bedj,No,Approved,Karnataka,Tumakuru,Pavagada,Nagalamadike,Srirangapura,2024-12-10,100,30,80,Between 8 to 40 years,60, Field Bund,14.1310602,77.3284183,Entry 4,300.0,0.0,300.0
Karnataka_Tumakuru_Pavagada_Nagalamadike_Thappaganadoddi,fmclx203,No,Approved,Karnataka,Tumakuru,Pavagada,Nagalamadike,Thappaganadoddi,2024-12-10,100,20,80,Between 8 to 40 years,60, Field Bund,14.1309515,77.3284474,Entry 4,300.0,0.0,300.0
Karnataka_Tumakuru_Pavagada_Naligaanahalli_Balammanahalli,fmw3bjlx,No,Approved,Karnataka,Tumakuru,Pavagada,Naligaanahalli,Balammanahalli,2024-12-07,100,30,80,Between 8 to 40 years,50, Field Bund,14.0863698,77.2580758,Entry 4,300.0,0.0,300.0
Karnataka_Tumakuru_Pavagada_Naligaanahalli_Devarabetta,fm048qf0,No,Approved,Karnataka,Tumakuru,Pavagada,Naligaanahalli,Devarabetta,2024-12-07,800,100,80,Between 8 to 40 years,60, Field Bund,14.097622,77.1860597,Entry 4,2400.0,0.0,2400.0
Karnataka_Tumakuru_Pavagada_Naligaanahalli_Gundlahalli,fmrve9do,Yes,Audit Approved,Karnataka,Tumakuru,Pavagada,Naligaanahalli,Gundlahalli,2024-12-07,500,80,80,Between 8 to 40 years,60,Riverbank,14.0708813,77.231066,Entry 4,1500.0,0.0,1500.0
Karnataka_Tumakuru_Pavagada_Naligaanahalli_Naliganahalli,fmxpj0m1,No,Approved,Karnataka,Tumakuru,Pavagada,Naligaanahalli,Naliganahalli,2024-12-07,800,100,80,Between 8 to 40 years,50, Field Bund,14.0976787,77.2295425,Entry 4,2400.0,0.0,2400.0
